index,开庭时间,案号,案由,开庭年月,案由类型,label_案由类型
0,2015年11月9日15点00分,（2015）兴民一初字第1545号,劳动争议,2015年11月,劳动争议,劳动争议
0,2015年11月10日08点30分,（2015）兴民一初字第1137号,借款合同纠纷,2015年11月,借款合同,其他
0,2015年11月10日08点30分,（2015）兴民一初字第1547号,排除妨害纠纷,2015年11月,排除妨害,排除妨害
0,2015年11月10日08点30分,（2015）兴民一初字第1569号,民间借贷纠纷,2015年11月,民间借贷,民间借贷
0,2015年11月10日08点30分,（2014）兴民一初字第415号,案外人撤销之诉,2015年11月,案外人撤销之诉,其他
0,2015年11月10日15点00分,（2015）兴民一初字第1571号,离婚纠纷,2015年11月,离婚,离婚
0,2015年11月10日15点00分,（2015）兴民一初字第1509号,借款合同纠纷,2015年11月,借款合同,其他
0,2015年11月10日15点00分,（2015）兴民一初字第1548号,买卖合同纠纷,2015年11月,买卖合同,买卖合同
0,2015年11月11日08点30分,（2015）兴民一初字第1150号,民间借贷纠纷,2015年11月,民间借贷,民间借贷
0,2015年11月11日08点30分,（2015）兴民一初字第1588号,机动车交通事故责任纠纷,2015年11月,机动车交通事故责任,机动车交通事故责任
0,2015年11月11日08点30分,（2015）兴民一初字第1596、1597号,典当纠纷,2015年11月,典当,其他
0,2015年11月11日15点00分,（2015）兴民一初字第1613号,追索劳动报酬纠纷,2015年11月,追索劳动报酬,其他
0,2015年11月11日15点00分,（2015）兴民一初字第1605号,房屋租赁合同纠纷,2015年11月,房屋租赁合同,房屋租赁合同
0,2015年11月11日15点00分,（2015）兴民一初字第1580号,离婚纠纷,2015年11月,离婚,离婚
0,2015年11月11日15点00分,（2015）兴民一初字第1611号,排除妨害纠纷,2015年11月,排除妨害,排除妨害
0,2015年11月12日08点30分,（2015）兴民一初字第1182号,民间借贷纠纷,2015年11月,民间借贷,民间借贷
0,2015年11月12日08点30分,（2015）兴民一初字第1576-1579号,合同纠纷,2015年11月,合同,合同
0,2015年11月12日08点30分,（2015）兴民一初字第1549号,民间借贷纠纷,2015年11月,民间借贷,民间借贷
0,2015年11月12日15点00分,（2015）兴民一初字第1591号,劳动合同纠纷,2015年11月,劳动合同,劳动合同
0,2015年11月12日15点00分,（2015）兴民一初字第1630、1631号,民间借贷纠纷,2015年11月,民间借贷,民间借贷
0,2015年11月13日08点30分,（2015）兴民一初字第1178、1179号,民间借贷纠纷,2015年11月,民间借贷,民间借贷
0,2015年11月13日08点30分,（2015）兴民一初字第1600号,排除妨害纠纷,2015年11月,排除妨害,排除妨害
0,2015年11月13日08点30分,（2015）兴民一初字第1607号,侵害集体经济组织成员权益纠纷,2015年11月,侵害集体经济组织成员权益,其他
0,2015年11月13日15点00分,（2015）兴民一初字第1029号,物业服务合同纠纷,2015年11月,物业服务合同,物业服务合同
0,2015年10月8日08点30分,（2015）兴民一初字第924号,民间借贷纠纷,2015年10月,民间借贷,民间借贷
0,2015年10月8日08点30分,（2015）兴民一初字第833号,机动车交通事故责任纠纷,2015年10月,机动车交通事故责任,机动车交通事故责任
0,2015年10月8日08点30分,（2015）兴民一初字第1408号,民间借贷纠纷,2015年10月,民间借贷,民间借贷
0,2015年10月8日10点30分,（2015）兴民一初字第1394号,房屋租赁合同纠纷,2015年10月,房屋租赁合同,房屋租赁合同
0,2015年10月8日15点30分,（2015）兴民一初字第771号,离婚纠纷,2015年10月,离婚,离婚
0,2015年10月8日15点30分,（2015）兴民一初字第1426号,离婚纠纷,2015年10月,离婚,离婚
0,2015年10月8日15点30分,（2015）兴民一初字第1403号,民间借贷纠纷,2015年10月,民间借贷,民间借贷
0,2015年10月8日15点30分,（2015）兴民一初字第1398号,借款合同纠纷,2015年10月,借款合同,其他
0,2015年10月9日08点30分,（2015）兴民一初字第808、809号,承揽合同纠纷,2015年10月,承揽合同,其他
0,2015年10月9日08点30分,（2015）兴民一初字第659号,民间借贷纠纷,2015年10月,民间借贷,民间借贷
0,2015年10月9日08点30分,（2015）兴民一初字第865号,民间借贷纠纷,2015年10月,民间借贷,民间借贷
0,2015年10月9日08点30分,（2015）兴民一初字第1420号,排除妨害纠纷,2015年10月,排除妨害,排除妨害
0,2015年10月9日15点30分,（2015）兴民一初字第1461号,房屋买卖合同纠纷,2015年10月,房屋买卖合同,房屋买卖合同
0,2015年10月9日15点30分,（2015）兴民一初字第1447号,离婚后财产纠纷,2015年10月,离婚后财产,其他
0,2015年10月9日15点30分,（2015）兴民一初字第1448号,借款合同纠纷,2015年10月,借款合同,其他
0,2015年10月9日15点30分,（2015）兴民一初字第967号,不当得利纠纷,2015年10月,不当得利,其他
0,2015年10月10日08点30分,（2015）兴民一初字第1373号,买卖合同纠纷,2015年10月,买卖合同,买卖合同
0,2015年9月28日08点30分,（2015）兴民一初字第946号,借款合同纠纷,2015年09月,借款合同,其他
0,2015年9月28日08点30分,（2015）兴民一初字第1388号,法定继承纠纷,2015年09月,法定继承,其他
0,2015年9月28日08点30分,（2015）兴民一初字第1393号,房屋租赁合同纠纷,2015年09月,房屋租赁合同,房屋租赁合同
0,2015年9月28日08点30分,（2015）兴民一初字第1379号,离婚纠纷,2015年09月,离婚,离婚
0,2015年9月28日15点30分,（2015）兴民一初字第1392号,离婚纠纷,2015年09月,离婚,离婚
0,2015年9月28日15点30分,（2015）兴民一初字第1384号,房屋租赁合同纠纷,2015年09月,房屋租赁合同,房屋租赁合同
0,2015年9月28日15点30分,（2015）兴民一初字第1233、1234号,民间借贷纠纷,2015年09月,民间借贷,民间借贷
0,2015年9月29日08点30分,（2015）兴民一初字第896号,民间借贷纠纷,2015年09月,民间借贷,民间借贷
0,2015年9月29日08点30分,（2015）兴民一初字第1381、1382号,买卖合同纠纷,2015年09月,买卖合同,买卖合同
0,2015年9月29日08点30分,（2015）兴民一初字第1400、1401号,买卖合同纠纷,2015年09月,买卖合同,买卖合同
0,2015年9月29日08点30分,（2015）兴民一初字第1414号,装饰装修合同纠纷,2015年09月,装饰装修合同,其他
0,2015年9月29日15点30分,（2015）兴民一初字第1434号,租赁合同纠纷,2015年09月,租赁合同,租赁合同
0,2015年9月29日15点30分,（2015）兴民一初字第1198号,合同纠纷,2015年09月,合同,合同
0,2015年9月29日15点30分,（2015）兴民一初字第991号,民间借贷纠纷,2015年09月,民间借贷,民间借贷
0,2015年9月30日08点30分,（2015）兴民一初字第1394号,房屋租赁合同纠纷,2015年09月,房屋租赁合同,房屋租赁合同
0,2015年9月30日08点30分,（2015）兴民一初字第1418号,民间借贷纠纷,2015年09月,民间借贷,民间借贷
0,2015年9月30日08点30分,（2015）兴民一初字第1380号,机动车交通事故责任纠纷,2015年09月,机动车交通事故责任,机动车交通事故责任
0,2015年9月30日15点30分,（2015）兴民一初字第1413号,借款合同纠纷,2015年09月,借款合同,其他
0,2015年9月30日15点30分,（2015）兴民一初字第1412号,房屋租赁合同纠纷,2015年09月,房屋租赁合同,房屋租赁合同
0,2015年9月30日15点30分,（2015）兴民一初字第1407号,离婚纠纷,2015年09月,离婚,离婚
0,2015年8月31日08点30分,（2015）兴民一初字第1215号,房屋租赁合同纠纷,2015年08月,房屋租赁合同,房屋租赁合同
0,2015年8月31日08点30分,（2015）兴民一初字第1199号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月31日08点30分,（2015）兴民一初字第1186号,房屋租赁合同纠纷,2015年08月,房屋租赁合同,房屋租赁合同
0,2015年8月31日15点30分,（2015）兴民一初字第1187号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月31日15点30分,（2015）兴民一初字第1196号,买卖合同纠纷,2015年08月,买卖合同,买卖合同
0,2015年9月1日08点30分,（2015）兴民一初字第742号,债权人撤销权纠纷,2015年09月,债权人撤销权,其他
0,2015年9月1日08点30分,（2015）兴民一初字第951号,民间借贷纠纷,2015年09月,民间借贷,民间借贷
0,2015年9月1日08点30分,（2015）兴民一初字第1204号,民间借贷纠纷,2015年09月,民间借贷,民间借贷
0,2015年9月1日15点30分,（2015）兴民一初字第1200号,房屋买卖合同纠纷,2015年09月,房屋买卖合同,房屋买卖合同
0,2015年9月1日15点30分,（2015）兴民一初字第1214号,离婚纠纷,2015年09月,离婚,离婚
0,2015年9月1日15点30分,（2015）兴民一初字第1219号,劳动合同纠纷,2015年09月,劳动合同,劳动合同
0,2015年8月3日08点30分,（2015）兴民一初字第662号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月3日08点30分,（2015）兴民一初字第469号,建设工程施工合同纠纷,2015年08月,建设工程施工合同,建设工程施工合同
0,2015年8月3日08点30分,（2015）兴民一初字第1028、1031、1032、1033、1034、1035、1037、1039、1041号等20件,物业服务合同纠纷,2015年08月,物业服务合同,物业服务合同
0,2015年8月3日08点30分,（2015）兴民一初字第889号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月3日15点30分,（2014）兴民一初字第1438号,建设工程施工合同纠纷,2015年08月,建设工程施工合同,建设工程施工合同
0,2015年8月4日08点30分,（2015）兴民一初字第652号,商品房预售合同纠纷,2015年08月,商品房预售合同,其他
0,2015年8月4日15点30分,（2015）兴民一初字第7号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月5日08点30分,（2014）兴民一初字第601号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月5日08点30分,（2015）兴民一初字第1144号,财产损害赔偿纠纷,2015年08月,财产损害赔偿,其他
0,2015年8月5日08点30分,（2015）兴民一初字第756号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月6日15点30分,（2015）兴民一初字第1076号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月5日15点30分,（2015）兴民一初字第1070号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月5日08点30分,（2015）兴民一初字第359号,买卖合同纠纷,2015年08月,买卖合同,买卖合同
0,2015年8月6日08点30分,（2015）兴民一初字第1101、1102号,商品房预约合同纠纷,2015年08月,商品房预约合同,其他
0,2015年8月6日15点30分,（2015）兴民一初字第1072号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月6日15点30分,（2015）兴民一初字第1074号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月6日15点30分,（2015）兴民一初字第598号,民间借贷纠纷,2015年08月,民间借贷,民间借贷
0,2015年8月7日08点30分,（2015）兴民一初字第696号,房屋买卖合同纠纷,2015年08月,房屋买卖合同,房屋买卖合同
0,2015年7月27日08点30分,（2015）兴民一初字第1062号,健康权纠纷,2015年07月,健康权,健康权
0,2015年7月27日08点30分,（2015）兴民一初字第889号,民间借贷纠纷,2015年07月,民间借贷,民间借贷
0,2015年7月28日08点30分,（2014）兴民一初字第1648号,房屋买卖合同纠纷,2015年07月,房屋买卖合同,房屋买卖合同
0,2015年7月28日08点30分,（2012）兴民一初字第288号,劳动争议,2015年07月,劳动争议,劳动争议
0,2015年7月28日08点30分,（2015）兴民一初字第974号,合同纠纷,2015年07月,合同,合同
0,2015年7月29日08点30分,（2015）兴民一初字第694号,劳动合同纠纷,2015年07月,劳动合同,劳动合同
0,2015年7月29日08点30分,（2014）兴民一初字第958号,产品责任纠纷,2015年07月,产品责任,其他
0,2015年7月29日15点30分,（2015）兴民一初字第1011号,劳务合同纠纷,2015年07月,劳务合同,其他
0,2015年7月29日15点30分,（2015）兴民一初字第520号,劳动合同纠纷,2015年07月,劳动合同,劳动合同
0,2015年7月21日15点30分,（2014）兴民一初字第1438号,建设工程施工合同纠纷,2015年07月,建设工程施工合同,建设工程施工合同
0,2015年7月30日08点30分,（2015）兴民一初字第398号,民间借贷纠纷,2015年07月,民间借贷,民间借贷
0,2015年7月30日08点30分,（2015）兴民一初字第623、624号,民间借贷纠纷,2015年07月,民间借贷,民间借贷
0,2015年7月30日08点30分,（2015）兴民一初字第976号,商品房预约合同纠纷,2015年07月,商品房预约合同,其他
0,2015年7月30日15点30分,（2015）兴民一初字第135号,民间借贷纠纷,2015年07月,民间借贷,民间借贷
0,2015年7月30日15点30分,（2015）兴民一初字第701号,劳动合同关系纠纷,2015年07月,劳动合同关系,其他
0,2015年7月30日15点30分,（2015）兴民一初字第1059号,家政服务合同纠纷,2015年07月,家政服务合同,其他
0,2015年7月31日08点30分,（2015）兴民一初字第594号,民间借贷纠纷,2015年07月,民间借贷,民间借贷
0,2015年6月29日08点30分,（2015）兴民一初字第475号,买卖合同纠纷,2015年06月,买卖合同,买卖合同
0,2015年6月30日08点30分,（2015）兴民一初字第760号,机动车交通事故责任纠纷,2015年06月,机动车交通事故责任,机动车交通事故责任
0,2015年6月29日15点30分,（2015）兴民一初字第893号,不当得利纠纷,2015年06月,不当得利,其他
0,2015年6月30日08点30分,（2015）兴民一初字第501号,居间合同纠纷,2015年06月,居间合同,其他
0,2015年6月30日08点30分,（2015）兴民一初字第922号,劳动合同纠纷,2015年06月,劳动合同,劳动合同
0,2015年6月30日15点30分,（2015）兴民一初字第183号,民间借贷纠纷,2015年06月,民间借贷,民间借贷
0,2015年6月30日15点30分,（2015）兴民一初字第914号,离婚纠纷,2015年06月,离婚,离婚
0,2015年6月30日15点30分,（2015）兴民一初字第923号,商品房买卖合同纠纷,2015年06月,商品房买卖合同,其他
